Occasion,Household,Week,Loyalty,Price,Feature,Display,Tide,Wisk,Era,Choice,TotalHouseholds,TotalOccasions,OverallAvgPrice,PctFeature,PctDisplay
137,168,30,1.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
137,168,30,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
138,168,43,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
138,168,43,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
138,168,43,1.0,6.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
138,168,43,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
139,168,52,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
139,168,52,0.0,4.95,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
139,168,52,1.0,6.95,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
139,168,52,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
140,171,7,0.36,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
140,171,7,0.64,4.36,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
140,171,7,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
140,171,7,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
141,171,7,0.36,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
141,171,7,0.64,4.36,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
141,171,7,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
141,171,7,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
142,171,11,0.36,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
142,171,11,0.64,4.2,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
142,171,11,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
142,171,11,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
143,171,16,0.36,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
143,171,16,0.64,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
143,171,16,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
143,171,16,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
144,171,45,0.36,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
144,171,45,0.64,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
144,171,45,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
144,171,45,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
145,179,2,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
145,179,2,0.64,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
145,179,2,0.09,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
145,179,2,0.27,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
146,179,29,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
146,179,29,0.64,4.67,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
146,179,29,0.09,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
146,179,29,0.27,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
147,179,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
147,179,41,0.64,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
147,179,41,0.09,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
147,179,41,0.27,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
148,179,47,0.0,7.02,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
148,179,47,0.64,3.88,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
148,179,47,0.09,7.02,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
148,179,47,0.27,5.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
149,184,11,0.0,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
149,184,11,0.0,4.29,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
149,184,11,0.83,5.28,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
149,184,11,0.17,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
150,184,13,0.0,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
150,184,13,0.0,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
150,184,13,0.83,5.28,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
150,184,13,0.17,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
151,184,21,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
151,184,21,0.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
151,184,21,0.83,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
151,184,21,0.17,4.67,1,1,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
152,184,37,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
152,184,37,0.0,6.55,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
152,184,37,0.83,4.67,1,1,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
152,184,37,0.17,3.88,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
153,184,44,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
153,184,44,0.0,4.67,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
153,184,44,0.83,5.45,0,0,0,0,1,1,52,348,5.40455459770115,6.25,9.770114942528735
153,184,44,0.17,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
154,186,16,0.0,5.39,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
154,186,16,0.67,5.03,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
154,186,16,0.0,4.03,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
154,186,16,0.33,5.06,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
155,186,16,0.0,5.28,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
155,186,16,0.67,4.36,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
155,186,16,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
155,186,16,0.33,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
156,186,21,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
156,186,21,0.67,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
156,186,21,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
156,186,21,0.33,4.67,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
157,186,30,0.0,4.98,1,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
157,186,30,0.67,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
157,186,30,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
157,186,30,0.33,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
158,186,45,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
158,186,45,0.67,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
158,186,45,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
158,186,45,0.33,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
159,190,4,0.0,5.39,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
159,190,4,1.0,5.26,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
159,190,4,0.0,5.41,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
159,190,4,0.0,5.02,0,1,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
160,190,11,0.0,5.39,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
160,190,11,1.0,5.03,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
160,190,11,0.0,5.39,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
160,190,11,0.0,5.02,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
161,190,18,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
161,190,18,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
161,190,18,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
161,190,18,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
162,190,22,0.0,5.39,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
162,190,22,1.0,5.03,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
162,190,22,0.0,6.56,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
162,190,22,0.0,4.83,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
163,190,31,0.0,5.39,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
163,190,31,1.0,5.03,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
163,190,31,0.0,6.56,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
163,190,31,0.0,6.63,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
164,190,38,0.0,6.56,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
164,190,38,1.0,5.03,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
164,190,38,0.0,3.78,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
164,190,38,0.0,3.88,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
165,190,45,0.0,6.56,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
165,190,45,1.0,4.22,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
165,190,45,0.0,4.75,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
165,190,45,0.0,3.88,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
166,190,52,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
166,190,52,1.0,4.95,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
166,190,52,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
166,190,52,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
167,192,1,0.29,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
167,192,1,0.38,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
167,192,1,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
167,192,1,0.29,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
168,192,7,0.29,4.67,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
168,192,7,0.38,4.67,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
168,192,7,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
168,192,7,0.29,4.42,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
169,192,21,0.29,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
169,192,21,0.38,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
169,192,21,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
169,192,21,0.29,4.67,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
170,192,43,0.29,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
170,192,43,0.38,3.81,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
170,192,43,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
170,192,43,0.29,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
171,192,50,0.29,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
171,192,50,0.38,3.58,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
171,192,50,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
171,192,50,0.29,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
172,201,12,0.0,5.28,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
172,201,12,1.0,4.36,0,1,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
172,201,12,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
172,201,12,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
173,201,19,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
173,201,19,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
173,201,19,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
173,201,19,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
174,201,21,0.0,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
174,201,21,1.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
174,201,21,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
174,201,21,0.0,4.67,1,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
175,201,25,0.0,6.45,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
175,201,25,1.0,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
175,201,25,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
175,201,25,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
176,201,41,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
176,201,41,1.0,4.52,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
176,201,41,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
176,201,41,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
177,201,42,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
177,201,42,1.0,4.59,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
177,201,42,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
177,201,42,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
178,201,43,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
178,201,43,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
178,201,43,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
178,201,43,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
179,201,44,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
179,201,44,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
179,201,44,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
179,201,44,0.0,6.45,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
180,201,45,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
180,201,45,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
180,201,45,0.0,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
180,201,45,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
181,201,49,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
181,201,49,1.0,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
181,201,49,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
181,201,49,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
182,201,49,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
182,201,49,1.0,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
182,201,49,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
182,201,49,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
183,201,52,0.0,6.95,0,0,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
183,201,52,1.0,4.36,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
183,201,52,0.0,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
183,201,52,0.0,5.39,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
184,203,1,0.0,5.08,1,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
184,203,1,1.0,4.33,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
184,203,1,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
184,203,1,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
185,203,5,0.0,5.08,0,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
185,203,5,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
185,203,5,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
185,203,5,0.0,4.67,1,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
186,203,7,0.0,5.08,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
186,203,7,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
186,203,7,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
186,203,7,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
187,203,11,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
187,203,11,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
187,203,11,0.0,5.38,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
187,203,11,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
188,203,17,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
188,203,17,1.0,4.89,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
188,203,17,0.0,5.28,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
188,203,17,0.0,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
189,203,20,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
189,203,20,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
189,203,20,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
189,203,20,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
190,203,22,0.0,6.36,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
190,203,22,1.0,4.83,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
190,203,22,0.0,6.36,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
190,203,22,0.0,4.83,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
191,203,25,0.0,6.36,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
191,203,25,1.0,4.83,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
191,203,25,0.0,6.36,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
191,203,25,0.0,4.83,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
192,203,27,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
192,203,27,1.0,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
192,203,27,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
192,203,27,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
193,203,39,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
193,203,39,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
193,203,39,0.0,4.67,1,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
193,203,39,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
194,203,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
194,203,41,1.0,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
194,203,41,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
194,203,41,0.0,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
195,203,45,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
195,203,45,1.0,4.67,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
195,203,45,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
195,203,45,0.0,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
196,203,47,0.0,6.97,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
196,203,47,1.0,3.88,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
196,203,47,0.0,7.0,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
196,203,47,0.0,5.41,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
197,204,1,0.0,5.08,1,1,1,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
197,204,1,0.71,4.33,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
197,204,1,0.14,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
197,204,1,0.14,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
198,204,1,0.0,5.08,1,1,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
198,204,1,0.71,4.33,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
198,204,1,0.14,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
198,204,1,0.14,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
199,204,2,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
199,204,2,0.71,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
199,204,2,0.14,6.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
199,204,2,0.14,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
200,204,32,0.0,5.72,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
200,204,32,0.71,4.89,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
200,204,32,0.14,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
200,204,32,0.14,4.2,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
201,204,40,0.0,6.45,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
201,204,40,0.71,4.52,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
201,204,40,0.14,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
201,204,40,0.14,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
202,204,49,0.0,6.95,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
202,204,49,0.71,3.89,0,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
202,204,49,0.14,6.95,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
202,204,49,0.14,4.89,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
203,206,29,0.0,4.67,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
203,206,29,0.5,4.67,1,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
203,206,29,0.0,6.55,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
203,206,29,0.5,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
204,206,33,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
204,206,33,0.5,4.98,0,0,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
204,206,33,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
204,206,33,0.5,4.98,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
205,206,36,0.0,5.38,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
205,206,36,0.5,4.98,0,0,0,1,0,0,52,348,5.40455459770115,6.25,9.770114942528735
205,206,36,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
205,206,36,0.5,3.88,1,0,0,0,0,1,52,348,5.40455459770115,6.25,9.770114942528735
206,206,41,0.0,6.55,0,0,1,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
206,206,41,0.5,3.81,1,1,0,1,0,1,52,348,5.40455459770115,6.25,9.770114942528735
206,206,41,0.0,5.45,0,0,0,0,1,0,52,348,5.40455459770115,6.25,9.770114942528735
206,206,41,0.5,4.67,0,0,0,0,0,0,52,348,5.40455459770115,6.25,9.770114942528735
